@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'1','0'}

@DATA
599.0,2448.0,97.0,255.0,71.0,28.0,'1'
696.0,2448.0,80.0,97.0,56.0,29.0,'1'
776.0,2448.0,754.0,80.0,74.0,29.0,'1'
1530.0,2448.0,57.0,754.0,16.0,25.0,'1'
1587.0,2448.0,217.0,57.0,191.0,28.0,'1'
1804.0,2448.0,180.0,217.0,152.0,29.0,'1'
1984.0,2448.0,1386.0,180.0,198.0,27.0,'1'
599.0,2488.0,254.0,1386.0,229.0,32.0,'1'
853.0,2488.0,81.0,254.0,37.0,26.0,'1'
934.0,2488.0,653.0,81.0,92.0,29.0,'1'
1587.0,2488.0,138.0,653.0,111.0,31.0,'1'
1725.0,2488.0,80.0,138.0,35.0,24.0,'1'
1805.0,2488.0,1206.0,80.0,94.0,29.0,'1'
600.0,2525.0,138.0,1206.0,89.0,25.0,'1'
738.0,2525.0,57.0,138.0,30.0,27.0,'1'
795.0,2525.0,60.0,57.0,32.0,26.0,'1'
855.0,2525.0,159.0,60.0,130.0,31.0,'1'
1014.0,2525.0,574.0,159.0,49.0,29.0,'1'
1588.0,2525.0,138.0,574.0,89.0,27.0,'1'
1726.0,2525.0,58.0,138.0,31.0,26.0,'1'
1784.0,2525.0,61.0,58.0,31.0,25.0,'1'
1845.0,2525.0,181.0,61.0,152.0,31.0,'1'
2026.0,2525.0,1289.0,181.0,50.0,28.0,'1'
738.0,2565.0,59.0,1289.0,32.0,26.0,'1'
797.0,2565.0,58.0,59.0,32.0,26.0,'1'
855.0,2565.0,872.0,58.0,114.0,30.0,'1'
1727.0,2565.0,58.0,872.0,31.0,26.0,'1'
1785.0,2565.0,61.0,58.0,31.0,27.0,'1'
1846.0,2565.0,224.0,61.0,196.0,29.0,'1'
2070.0,2565.0,346.0,224.0,48.0,29.0,'1'
1727.0,2605.0,59.0,346.0,32.0,25.0,'1'
1786.0,2605.0,60.0,59.0,33.0,28.0,'1'
1846.0,2605.0,1243.0,60.0,117.0,33.0,'1'
604.0,2647.0,58.0,1243.0,30.0,27.0,'1'
662.0,2647.0,57.0,58.0,32.0,28.0,'1'
719.0,2647.0,122.0,57.0,153.0,27.0,'1'
604.0,2686.0,81.0,122.0,55.0,28.0,'1'
685.0,2686.0,114.0,81.0,90.0,28.0,'1'
799.0,2686.0,216.0,114.0,190.0,31.0,'1'
1015.0,2686.0,413.0,216.0,114.0,28.0,'1'
605.0,2727.0,99.0,413.0,70.0,28.0,'1'
704.0,2727.0,80.0,99.0,52.0,28.0,'1'
784.0,2727.0,180.0,80.0,71.0,28.0,'1'
609.0,2766.0,114.0,180.0,88.0,27.0,'1'
723.0,2766.0,140.0,114.0,110.0,32.0,'1'
863.0,2766.0,76.0,140.0,29.0,27.0,'1'
939.0,2766.0,496.0,76.0,91.0,28.0,'1'
1690.0,356.0,282.0,0.0,264.0,47.0,'1'
1972.0,356.0,1273.0,282.0,144.0,47.0,'1'
700.0,395.0,270.0,1273.0,198.0,59.0,'1'
970.0,395.0,213.0,270.0,201.0,47.0,'1'
1183.0,395.0,490.0,213.0,91.0,38.0,'1'
1673.0,395.0,171.0,490.0,156.0,47.0,'1'
1844.0,395.0,934.0,171.0,287.0,50.0,'1'
911.0,420.0,442.0,934.0,44.0,25.0,'1'
484.0,534.0,81.0,442.0,29.0,33.0,'1'
565.0,534.0,284.0,81.0,269.0,40.0,'1'
849.0,534.0,48.0,284.0,30.0,33.0,'1'
897.0,534.0,226.0,48.0,208.0,37.0,'1'
1123.0,534.0,211.0,226.0,196.0,38.0,'1'
1334.0,534.0,74.0,211.0,59.0,37.0,'1'
1408.0,534.0,180.0,74.0,105.0,38.0,'1'
1588.0,534.0,210.0,180.0,192.0,37.0,'1'
1798.0,534.0,225.0,210.0,207.0,35.0,'1'
2023.0,534.0,1449.0,225.0,170.0,37.0,'1'
576.0,588.0,1011.0,1449.0,231.0,37.0,'1'
1587.0,588.0,1108.0,1011.0,218.0,49.0,'1'
487.0,716.0,219.0,1108.0,203.0,47.0,'1'
706.0,716.0,79.0,219.0,30.0,32.0,'1'
785.0,716.0,225.0,79.0,208.0,37.0,'1'
1010.0,716.0,580.0,225.0,186.0,37.0,'1'
1590.0,716.0,146.0,580.0,130.0,36.0,'1'
1736.0,716.0,228.0,146.0,212.0,37.0,'1'
1964.0,716.0,1213.0,228.0,221.0,48.0,'1'
752.0,738.0,269.0,1213.0,14.0,7.0,'1'
489.0,793.0,219.0,269.0,201.0,48.0,'1'
708.0,793.0,73.0,219.0,23.0,34.0,'1'
781.0,793.0,87.0,73.0,72.0,34.0,'1'
868.0,793.0,58.0,87.0,42.0,36.0,'1'
926.0,793.0,664.0,58.0,251.0,36.0,'1'
1590.0,793.0,211.0,664.0,193.0,34.0,'1'
1801.0,793.0,224.0,211.0,206.0,36.0,'1'
2025.0,793.0,1278.0,224.0,171.0,36.0,'1'
748.0,815.0,844.0,1278.0,13.0,6.0,'1'
1591.0,847.0,1105.0,844.0,218.0,46.0,'1'
489.0,921.0,219.0,1105.0,202.0,46.0,'1'
708.0,921.0,78.0,219.0,29.0,34.0,'1'
786.0,921.0,198.0,78.0,181.0,46.0,'1'
984.0,921.0,271.0,198.0,253.0,37.0,'1'
1255.0,921.0,54.0,271.0,34.0,34.0,'1'
1309.0,921.0,282.0,54.0,207.0,47.0,'1'
1591.0,921.0,201.0,282.0,184.0,37.0,'1'
1792.0,921.0,171.0,201.0,156.0,35.0,'1'
1963.0,921.0,157.0,171.0,141.0,35.0,'1'
2120.0,921.0,1367.0,157.0,74.0,37.0,'1'
754.0,944.0,44.0,1367.0,13.0,7.0,'1'
785.0,975.0,187.0,44.0,170.0,34.0,'1'
972.0,975.0,238.0,187.0,219.0,46.0,'1'
1210.0,975.0,177.0,238.0,160.0,38.0,'1'
1387.0,975.0,204.0,177.0,123.0,33.0,'1'
1591.0,975.0,276.0,204.0,261.0,46.0,'1'
1867.0,975.0,116.0,276.0,99.0,34.0,'1'
1983.0,975.0,1198.0,116.0,205.0,43.0,'1'
787.0,1034.0,278.0,1198.0,120.0,33.0,'1'
497.0,436.0,44.0,104.0,158.0,32.0,'1'
519.0,474.0,277.0,44.0,94.0,27.0,'1'
796.0,474.0,281.0,277.0,96.0,28.0,'1'
1077.0,474.0,161.0,281.0,132.0,28.0,'1'
1238.0,474.0,258.0,161.0,93.0,29.0,'1'
1496.0,474.0,161.0,258.0,129.0,27.0,'1'
1657.0,474.0,277.0,161.0,251.0,34.0,'1'
1934.0,474.0,61.0,277.0,35.0,26.0,'1'
1995.0,474.0,1540.0,61.0,131.0,30.0,'1'
458.0,553.0,297.0,1540.0,175.0,35.0,'1'
755.0,553.0,280.0,297.0,176.0,30.0,'1'
1035.0,553.0,103.0,280.0,93.0,29.0,'1'
1138.0,553.0,316.0,103.0,53.0,28.0,'1'
1454.0,553.0,794.0,316.0,136.0,45.0,'1'
661.0,581.0,206.0,794.0,17.0,3.0,'1'
458.0,614.0,298.0,206.0,175.0,36.0,'1'
756.0,614.0,279.0,298.0,175.0,30.0,'1'
1035.0,614.0,160.0,279.0,138.0,29.0,'1'
1195.0,614.0,259.0,160.0,176.0,35.0,'1'
1454.0,614.0,999.0,259.0,136.0,46.0,'1'
457.0,673.0,299.0,999.0,175.0,35.0,'1'
756.0,673.0,279.0,299.0,156.0,29.0,'1'
1035.0,673.0,422.0,279.0,296.0,36.0,'1'
1457.0,673.0,1001.0,422.0,532.0,50.0,'1'
458.0,735.0,297.0,1001.0,114.0,34.0,'1'
755.0,735.0,281.0,297.0,175.0,29.0,'1'
1036.0,735.0,159.0,281.0,136.0,29.0,'1'
1195.0,735.0,259.0,159.0,135.0,28.0,'1'
1454.0,735.0,998.0,259.0,135.0,45.0,'1'
458.0,796.0,298.0,998.0,208.0,36.0,'1'
756.0,796.0,279.0,298.0,174.0,29.0,'1'
1035.0,796.0,418.0,279.0,195.0,34.0,'1'
1453.0,796.0,143.0,418.0,138.0,45.0,'1'
1596.0,796.0,97.0,143.0,91.0,38.0,'1'
1693.0,796.0,160.0,97.0,151.0,46.0,'1'
1853.0,796.0,1397.0,160.0,335.0,47.0,'1'
458.0,856.0,297.0,1397.0,154.0,29.0,'1'
755.0,856.0,63.0,297.0,37.0,34.0,'1'
818.0,856.0,216.0,63.0,93.0,26.0,'1'
1034.0,856.0,61.0,216.0,38.0,35.0,'1'
1095.0,856.0,357.0,61.0,215.0,35.0,'1'
1452.0,856.0,342.0,357.0,337.0,48.0,'1'
2052.0,856.0,1598.0,258.0,115.0,43.0,'1'
456.0,917.0,299.0,1598.0,159.0,28.0,'1'
755.0,917.0,279.0,299.0,176.0,29.0,'1'
1034.0,917.0,419.0,279.0,157.0,30.0,'1'
1453.0,917.0,1062.0,419.0,134.0,37.0,'1'
542.0,425.0,82.0,1645.0,68.0,24.0,'1'
624.0,425.0,291.0,82.0,105.0,23.0,'1'
915.0,425.0,352.0,291.0,98.0,32.0,'1'
526.0,468.0,46.0,1679.0,31.0,23.0,'1'
572.0,468.0,321.0,46.0,173.0,24.0,'1'
893.0,468.0,376.0,321.0,141.0,23.0,'1'
278.0,509.0,295.0,1755.0,135.0,24.0,'1'
573.0,509.0,362.0,295.0,129.0,24.0,'1'
935.0,509.0,333.0,362.0,61.0,23.0,'1'
597.0,582.0,288.0,847.0,83.0,23.0,'1'
885.0,582.0,98.0,288.0,74.0,24.0,'1'
983.0,582.0,49.0,98.0,34.0,24.0,'1'
1032.0,582.0,918.0,49.0,11.0,15.0,'1'
309.0,616.0,307.0,1642.0,65.0,30.0,'1'
616.0,616.0,268.0,307.0,63.0,24.0,'1'
884.0,616.0,98.0,268.0,42.0,24.0,'1'
982.0,616.0,52.0,98.0,34.0,24.0,'1'
1034.0,616.0,352.0,52.0,8.0,16.0,'1'
947.0,641.0,983.0,1191.0,12.0,14.0,'1'
309.0,665.0,606.0,1763.0,62.0,30.0,'1'
915.0,665.0,67.0,606.0,44.0,23.0,'1'
982.0,665.0,51.0,67.0,34.0,25.0,'1'
1033.0,665.0,306.0,51.0,9.0,17.0,'1'
488.0,2624.0,143.0,343.0,131.0,25.0,'1'
631.0,2624.0,204.0,143.0,116.0,25.0,'1'
835.0,2624.0,246.0,204.0,84.0,25.0,'1'
593.0,2665.0,225.0,246.0,50.0,23.0,'1'
818.0,2665.0,205.0,225.0,119.0,24.0,'1'
1023.0,2665.0,795.0,205.0,107.0,32.0,'1'
230.0,2706.0,258.0,795.0,122.0,25.0,'1'
488.0,2706.0,117.0,258.0,101.0,25.0,'1'
605.0,2706.0,241.0,117.0,144.0,31.0,'1'
846.0,2706.0,699.0,241.0,62.0,26.0,'1'
152.0,2789.0,130.0,699.0,112.0,26.0,'1'
282.0,2789.0,377.0,130.0,144.0,30.0,'1'
659.0,2789.0,148.0,377.0,11.0,23.0,'1'
807.0,2789.0,207.0,148.0,112.0,27.0,'1'
1014.0,2789.0,866.0,207.0,130.0,30.0,'1'
150.0,2831.0,144.0,866.0,128.0,32.0,'1'
294.0,2831.0,118.0,144.0,135.0,24.0,'1'
184.0,2871.0,453.0,118.0,167.0,25.0,'1'
637.0,2871.0,226.0,453.0,36.0,24.0,'1'
863.0,2871.0,223.0,226.0,56.0,24.0,'1'
1086.0,2871.0,935.0,223.0,58.0,25.0,'1'
152.0,2913.0,121.0,935.0,107.0,31.0,'1'
273.0,2913.0,99.0,121.0,85.0,24.0,'1'
184.0,2956.0,40.0,99.0,135.0,24.0,'1'
185.0,2995.0,379.0,40.0,167.0,25.0,'1'
564.0,2995.0,339.0,379.0,111.0,30.0,'1'
903.0,2995.0,205.0,339.0,49.0,25.0,'1'
1108.0,2995.0,146.0,205.0,36.0,24.0,'1'
1101.0,567.0,101.0,304.0,77.0,23.0,'1'
1202.0,567.0,115.0,101.0,93.0,23.0,'1'
1317.0,567.0,199.0,115.0,174.0,30.0,'1'
1516.0,567.0,1140.0,199.0,128.0,32.0,'1'
379.0,644.0,314.0,1140.0,152.0,33.0,'1'
693.0,644.0,256.0,314.0,112.0,24.0,'1'
949.0,644.0,255.0,256.0,108.0,24.0,'1'
1204.0,644.0,254.0,255.0,111.0,24.0,'1'
1458.0,644.0,255.0,254.0,111.0,24.0,'1'
1713.0,644.0,253.0,255.0,111.0,24.0,'1'
1966.0,644.0,1591.0,253.0,111.0,25.0,'1'
377.0,714.0,314.0,1591.0,76.0,36.0,'1'
691.0,714.0,255.0,314.0,152.0,29.0,'1'
946.0,714.0,257.0,255.0,133.0,24.0,'1'
1203.0,714.0,312.0,257.0,132.0,25.0,'1'
1514.0,735.0,255.0,312.0,17.0,4.0,'1'
1769.0,735.0,1392.0,255.0,17.0,4.0,'1'
378.0,760.0,313.0,1392.0,94.0,28.0,'1'
691.0,760.0,255.0,313.0,133.0,25.0,'1'
946.0,760.0,256.0,255.0,134.0,24.0,'1'
1202.0,760.0,256.0,256.0,133.0,25.0,'1'
1458.0,760.0,253.0,256.0,131.0,24.0,'1'
1711.0,760.0,312.0,253.0,130.0,24.0,'1'
2023.0,760.0,1648.0,312.0,17.0,4.0,'1'
376.0,799.0,317.0,1648.0,115.0,28.0,'1'
693.0,799.0,312.0,317.0,130.0,25.0,'1'
1005.0,799.0,255.0,312.0,17.0,4.0,'1'
1260.0,799.0,255.0,255.0,17.0,4.0,'1'
1515.0,799.0,255.0,255.0,16.0,4.0,'1'
1770.0,799.0,1394.0,255.0,16.0,4.0,'1'
377.0,839.0,314.0,1394.0,114.0,29.0,'1'
691.0,839.0,255.0,314.0,132.0,25.0,'1'
946.0,839.0,314.0,255.0,132.0,24.0,'1'
1260.0,839.0,255.0,314.0,17.0,4.0,'1'
1515.0,839.0,255.0,255.0,17.0,5.0,'1'
1770.0,839.0,253.0,255.0,16.0,5.0,'1'
2023.0,839.0,1646.0,253.0,17.0,4.0,'1'
378.0,878.0,312.0,1646.0,113.0,29.0,'1'
690.0,878.0,315.0,312.0,132.0,25.0,'1'
1005.0,878.0,255.0,315.0,16.0,4.0,'1'
1260.0,878.0,255.0,255.0,17.0,4.0,'1'
1515.0,878.0,254.0,255.0,16.0,4.0,'1'
1769.0,878.0,254.0,254.0,17.0,4.0,'1'
2023.0,878.0,1646.0,254.0,17.0,5.0,'1'
378.0,918.0,314.0,1646.0,114.0,28.0,'1'
692.0,918.0,255.0,314.0,132.0,25.0,'1'
947.0,918.0,314.0,255.0,133.0,24.0,'1'
1261.0,918.0,255.0,314.0,17.0,5.0,'1'
1516.0,918.0,254.0,255.0,16.0,5.0,'1'
1770.0,918.0,254.0,254.0,17.0,4.0,'1'
2024.0,918.0,1647.0,254.0,17.0,4.0,'1'
378.0,957.0,315.0,1647.0,114.0,28.0,'1'
693.0,957.0,256.0,315.0,132.0,25.0,'1'
949.0,957.0,255.0,256.0,131.0,24.0,'1'
1204.0,957.0,255.0,255.0,132.0,24.0,'1'
1459.0,957.0,254.0,255.0,131.0,24.0,'1'
1713.0,957.0,253.0,254.0,131.0,25.0,'1'
1966.0,957.0,1590.0,253.0,130.0,25.0,'1'
377.0,996.0,315.0,1590.0,115.0,27.0,'1'
692.0,996.0,257.0,315.0,132.0,24.0,'1'
949.0,996.0,253.0,257.0,130.0,24.0,'1'
1202.0,996.0,313.0,253.0,130.0,24.0,'1'
1515.0,996.0,254.0,313.0,17.0,4.0,'1'
1769.0,996.0,255.0,254.0,17.0,4.0,'1'
2024.0,996.0,1647.0,255.0,17.0,4.0,'1'
378.0,1035.0,313.0,1647.0,114.0,28.0,'1'
691.0,1035.0,315.0,313.0,131.0,25.0,'1'
1006.0,1035.0,255.0,315.0,16.0,4.0,'1'
1261.0,1035.0,254.0,255.0,16.0,5.0,'1'
1515.0,1035.0,255.0,254.0,17.0,4.0,'1'
1770.0,1035.0,254.0,255.0,16.0,5.0,'1'
2024.0,1035.0,1646.0,254.0,17.0,4.0,'1'
379.0,1077.0,371.0,1646.0,94.0,25.0,'1'
750.0,1077.0,256.0,371.0,17.0,4.0,'1'
1006.0,1077.0,255.0,256.0,16.0,4.0,'1'
1261.0,1077.0,195.0,255.0,16.0,4.0,'1'
1456.0,1077.0,255.0,195.0,131.0,24.0,'1'
1711.0,1077.0,256.0,255.0,130.0,25.0,'1'
1967.0,1077.0,1591.0,256.0,129.0,26.0,'1'
377.0,1117.0,315.0,1591.0,95.0,24.0,'1'
692.0,1117.0,255.0,315.0,132.0,25.0,'1'
947.0,1117.0,257.0,255.0,132.0,25.0,'1'
1204.0,1117.0,310.0,257.0,129.0,24.0,'1'
1514.0,1117.0,256.0,310.0,18.0,4.0,'1'
1770.0,1117.0,254.0,256.0,17.0,5.0,'1'
2024.0,1117.0,1646.0,254.0,17.0,4.0,'1'
379.0,1157.0,312.0,1646.0,94.0,24.0,'1'
691.0,1157.0,314.0,312.0,133.0,26.0,'1'
1005.0,1157.0,256.0,314.0,17.0,4.0,'1'
1261.0,1157.0,254.0,256.0,16.0,4.0,'1'
1515.0,1157.0,255.0,254.0,17.0,4.0,'1'
1770.0,1157.0,254.0,255.0,16.0,5.0,'1'
2024.0,1157.0,1646.0,254.0,17.0,4.0,'1'
379.0,1197.0,312.0,1646.0,93.0,24.0,'1'
691.0,1197.0,256.0,312.0,133.0,24.0,'1'
947.0,1197.0,256.0,256.0,132.0,25.0,'1'
1203.0,1197.0,311.0,256.0,131.0,25.0,'1'
1514.0,1197.0,255.0,311.0,17.0,4.0,'1'
1769.0,1197.0,254.0,255.0,17.0,4.0,'1'
2023.0,1197.0,1647.0,254.0,17.0,5.0,'1'
377.0,1235.0,314.0,1647.0,76.0,24.0,'1'
691.0,1235.0,256.0,314.0,133.0,25.0,'1'
947.0,1235.0,256.0,256.0,132.0,24.0,'1'
1203.0,1235.0,311.0,256.0,131.0,25.0,'1'
1514.0,1235.0,255.0,311.0,17.0,4.0,'1'
1769.0,1235.0,254.0,255.0,17.0,4.0,'1'
2023.0,1235.0,1646.0,254.0,18.0,5.0,'1'
378.0,1276.0,315.0,1646.0,73.0,24.0,'1'
693.0,1276.0,313.0,315.0,132.0,24.0,'1'
1006.0,1276.0,256.0,313.0,17.0,4.0,'1'
1262.0,1276.0,254.0,256.0,16.0,4.0,'1'
1516.0,1276.0,254.0,254.0,16.0,4.0,'1'
1770.0,1276.0,255.0,254.0,17.0,4.0,'1'
2025.0,1276.0,1648.0,255.0,17.0,4.0,'1'
378.0,1304.0,314.0,1648.0,115.0,35.0,'1'
692.0,1304.0,255.0,314.0,133.0,25.0,'1'
947.0,1304.0,255.0,255.0,133.0,25.0,'1'
1202.0,1304.0,255.0,255.0,133.0,24.0,'1'
1457.0,1304.0,255.0,255.0,133.0,24.0,'1'
1712.0,1304.0,254.0,255.0,132.0,24.0,'1'
1966.0,1304.0,1589.0,254.0,133.0,25.0,'1'
378.0,1343.0,314.0,1589.0,115.0,35.0,'1'
692.0,1343.0,315.0,314.0,132.0,24.0,'1'
378.0,1364.0,628.0,315.0,134.0,35.0,'1'
1006.0,1364.0,255.0,628.0,17.0,4.0,'1'
1261.0,1364.0,254.0,255.0,17.0,4.0,'1'
1515.0,1364.0,255.0,254.0,17.0,5.0,'1'
1770.0,1364.0,254.0,255.0,17.0,4.0,'1'
2024.0,1364.0,1275.0,254.0,17.0,4.0,'1'
750.0,1393.0,255.0,1275.0,17.0,4.0,'1'
1005.0,1393.0,255.0,255.0,17.0,4.0,'1'
1260.0,1393.0,197.0,255.0,17.0,4.0,'1'
1457.0,1393.0,255.0,197.0,133.0,24.0,'1'
1712.0,1393.0,254.0,255.0,133.0,25.0,'1'
1966.0,1393.0,1589.0,254.0,133.0,25.0,'1'
378.0,1422.0,312.0,1589.0,115.0,35.0,'1'
690.0,1422.0,316.0,312.0,134.0,25.0,'1'
1005.0,1442.0,256.0,316.0,17.0,4.0,'1'
1261.0,1442.0,254.0,256.0,16.0,4.0,'1'
1515.0,1442.0,255.0,254.0,17.0,5.0,'1'
1770.0,1442.0,254.0,255.0,17.0,4.0,'1'
2024.0,1442.0,1647.0,254.0,17.0,5.0,'1'
378.0,1470.0,316.0,1647.0,95.0,24.0,'1'
694.0,1470.0,255.0,316.0,127.0,24.0,'1'
949.0,1470.0,255.0,255.0,128.0,24.0,'1'
1204.0,1470.0,255.0,255.0,128.0,24.0,'1'
1459.0,1470.0,255.0,255.0,127.0,25.0,'1'
1714.0,1470.0,254.0,255.0,128.0,24.0,'1'
1968.0,1470.0,1591.0,254.0,127.0,25.0,'1'
378.0,1510.0,316.0,1591.0,114.0,25.0,'1'
694.0,1510.0,311.0,316.0,130.0,25.0,'1'
1005.0,1510.0,256.0,311.0,17.0,4.0,'1'
1261.0,1510.0,254.0,256.0,16.0,4.0,'1'
1515.0,1510.0,255.0,254.0,17.0,5.0,'1'
1770.0,1510.0,254.0,255.0,17.0,4.0,'1'
2024.0,1510.0,1647.0,254.0,17.0,4.0,'1'
378.0,1550.0,314.0,1647.0,115.0,24.0,'1'
692.0,1550.0,254.0,314.0,132.0,24.0,'1'
946.0,1550.0,314.0,254.0,133.0,24.0,'1'
1260.0,1550.0,255.0,314.0,17.0,4.0,'1'
1515.0,1550.0,255.0,255.0,17.0,4.0,'1'
1770.0,1550.0,254.0,255.0,17.0,4.0,'1'
2024.0,1550.0,1647.0,254.0,17.0,4.0,'1'
378.0,1588.0,314.0,1647.0,115.0,24.0,'1'
692.0,1588.0,254.0,314.0,132.0,24.0,'1'
946.0,1588.0,314.0,254.0,133.0,24.0,'1'
1260.0,1588.0,255.0,314.0,17.0,4.0,'1'
1515.0,1588.0,255.0,255.0,17.0,4.0,'1'
1770.0,1588.0,254.0,255.0,17.0,4.0,'1'
2024.0,1588.0,1647.0,254.0,17.0,4.0,'1'
378.0,1627.0,372.0,1647.0,113.0,24.0,'1'
750.0,1627.0,255.0,372.0,17.0,3.0,'1'
1005.0,1627.0,256.0,255.0,17.0,4.0,'1'
1261.0,1627.0,198.0,256.0,17.0,3.0,'1'
1459.0,1627.0,255.0,198.0,129.0,25.0,'1'
1714.0,1627.0,254.0,255.0,128.0,25.0,'1'
1968.0,1627.0,1592.0,254.0,128.0,26.0,'1'
377.0,1667.0,318.0,1592.0,138.0,30.0,'1'
695.0,1667.0,311.0,318.0,130.0,25.0,'1'
1006.0,1667.0,255.0,311.0,17.0,4.0,'1'
1261.0,1667.0,255.0,255.0,17.0,4.0,'1'
1516.0,1667.0,255.0,255.0,17.0,5.0,'1'
1771.0,1667.0,254.0,255.0,17.0,4.0,'1'
2025.0,1667.0,1646.0,254.0,17.0,4.0,'1'
380.0,1696.0,311.0,1646.0,152.0,34.0,'1'
691.0,1696.0,316.0,311.0,133.0,24.0,'1'
1006.0,1716.0,255.0,316.0,17.0,4.0,'1'
1261.0,1716.0,254.0,255.0,17.0,4.0,'1'
1515.0,1716.0,256.0,254.0,18.0,5.0,'1'
1771.0,1716.0,253.0,256.0,17.0,4.0,'1'
2024.0,1716.0,1646.0,253.0,17.0,5.0,'1'
379.0,1744.0,313.0,1646.0,115.0,24.0,'1'
692.0,1744.0,255.0,313.0,130.0,25.0,'1'
947.0,1744.0,256.0,255.0,131.0,24.0,'1'
1203.0,1744.0,253.0,256.0,129.0,25.0,'1'
1456.0,1744.0,256.0,253.0,131.0,24.0,'1'
1712.0,1744.0,253.0,256.0,130.0,25.0,'1'
1965.0,1744.0,1587.0,253.0,130.0,26.0,'1'
379.0,1774.0,315.0,1587.0,134.0,36.0,'1'
694.0,1774.0,255.0,315.0,130.0,24.0,'1'
949.0,1774.0,313.0,255.0,131.0,25.0,'1'
1261.0,1795.0,254.0,313.0,17.0,4.0,'1'
1515.0,1795.0,255.0,254.0,17.0,4.0,'1'
1770.0,1795.0,254.0,255.0,17.0,4.0,'1'
2024.0,1795.0,1646.0,254.0,17.0,5.0,'1'
379.0,1824.0,372.0,1646.0,114.0,24.0,'1'
751.0,1824.0,255.0,372.0,17.0,4.0,'1'
1006.0,1824.0,255.0,255.0,17.0,4.0,'1'
1261.0,1824.0,198.0,255.0,17.0,4.0,'1'
1459.0,1824.0,255.0,198.0,128.0,24.0,'1'
1714.0,1824.0,252.0,255.0,128.0,24.0,'1'
1966.0,1824.0,1588.0,252.0,132.0,24.0,'1'
379.0,1862.0,371.0,1588.0,135.0,24.0,'1'
750.0,1862.0,256.0,371.0,17.0,5.0,'1'
1006.0,1862.0,255.0,256.0,17.0,4.0,'1'
1261.0,1862.0,195.0,255.0,16.0,4.0,'1'
1456.0,1862.0,255.0,195.0,131.0,24.0,'1'
1711.0,1862.0,254.0,255.0,131.0,24.0,'1'
1965.0,1862.0,1588.0,254.0,131.0,25.0,'1'
378.0,1892.0,313.0,1588.0,154.0,35.0,'1'
691.0,1892.0,256.0,313.0,133.0,25.0,'1'
947.0,1892.0,315.0,256.0,133.0,24.0,'1'
1261.0,1914.0,254.0,315.0,17.0,4.0,'1'
1515.0,1914.0,255.0,254.0,17.0,4.0,'1'
1770.0,1914.0,1391.0,255.0,17.0,4.0,'1'
380.0,1941.0,312.0,1391.0,93.0,24.0,'1'
692.0,1941.0,256.0,312.0,132.0,24.0,'1'
948.0,1941.0,255.0,256.0,131.0,25.0,'1'
1203.0,1941.0,254.0,255.0,132.0,24.0,'1'
1457.0,1941.0,255.0,254.0,132.0,25.0,'1'
1712.0,1941.0,254.0,255.0,132.0,24.0,'1'
1966.0,1941.0,1589.0,254.0,132.0,25.0,'1'
378.0,1981.0,316.0,1589.0,115.0,24.0,'1'
694.0,1981.0,253.0,316.0,130.0,25.0,'1'
947.0,1981.0,314.0,253.0,133.0,24.0,'1'
1261.0,1981.0,254.0,314.0,17.0,4.0,'1'
1515.0,1981.0,255.0,254.0,17.0,4.0,'1'
1770.0,1981.0,1392.0,255.0,17.0,4.0,'1'
379.0,2020.0,372.0,1392.0,115.0,24.0,'1'
751.0,2020.0,256.0,372.0,17.0,4.0,'1'
1007.0,2020.0,255.0,256.0,17.0,4.0,'1'
1262.0,2020.0,195.0,255.0,17.0,4.0,'1'
1457.0,2020.0,255.0,195.0,131.0,24.0,'1'
1712.0,2020.0,255.0,255.0,131.0,25.0,'1'
1967.0,2020.0,1589.0,255.0,129.0,25.0,'1'
379.0,2058.0,315.0,1589.0,114.0,25.0,'1'
694.0,2058.0,254.0,315.0,131.0,24.0,'1'
948.0,2058.0,257.0,254.0,132.0,24.0,'1'
1205.0,2058.0,311.0,257.0,129.0,24.0,'1'
1516.0,2058.0,255.0,311.0,16.0,5.0,'1'
1771.0,2058.0,253.0,255.0,16.0,4.0,'1'
2024.0,2058.0,1646.0,253.0,17.0,4.0,'1'
379.0,2098.0,316.0,1646.0,136.0,25.0,'1'
695.0,2098.0,254.0,316.0,130.0,23.0,'1'
949.0,2098.0,256.0,254.0,132.0,24.0,'1'
1205.0,2098.0,311.0,256.0,131.0,25.0,'1'
1516.0,2098.0,255.0,311.0,16.0,4.0,'1'
1771.0,2098.0,253.0,255.0,16.0,4.0,'1'
2024.0,2098.0,1646.0,253.0,17.0,5.0,'1'
379.0,2138.0,313.0,1646.0,114.0,24.0,'1'
692.0,2138.0,258.0,313.0,133.0,25.0,'1'
950.0,2138.0,311.0,258.0,130.0,24.0,'1'
1261.0,2138.0,255.0,311.0,17.0,5.0,'1'
1516.0,2138.0,254.0,255.0,16.0,4.0,'1'
1770.0,2138.0,254.0,254.0,17.0,4.0,'1'
2024.0,2138.0,1646.0,254.0,17.0,4.0,'1'
379.0,2176.0,313.0,1646.0,114.0,24.0,'1'
692.0,2176.0,258.0,313.0,133.0,24.0,'1'
950.0,2176.0,311.0,258.0,130.0,24.0,'1'
