"x","y","x+1 dist","x-1 dist","y+1 dist","y-1 dist","width","height","table","confidence(1)","confidence(0)","prediction(table)"
216.0,981.0,28.0,76.0,51.0,293.0,16.0,25.0,"1",0.12353018294427512,0.8764698170557249,"0"
244.0,981.0,121.0,28.0,51.0,293.0,110.0,28.0,"1",0.112738156776779,0.8872618432232211,"0"
365.0,981.0,70.0,121.0,51.0,293.0,58.0,29.0,"1",0.2662305535519572,0.7337694464480428,"0"
435.0,981.0,49.0,70.0,51.0,293.0,37.0,35.0,"1",0.21136882004236504,0.788631179957635,"0"
484.0,981.0,129.0,49.0,51.0,293.0,115.0,36.0,"1",0.2285527326059057,0.7714472673940943,"0"
613.0,981.0,416.0,129.0,51.0,293.0,198.0,36.0,"1",0.8858150442168502,0.11418495578314974,"1"
1029.0,981.0,235.0,416.0,51.0,293.0,88.0,30.0,"1",0.8987176150303079,0.1012823849696921,"1"
1264.0,981.0,224.0,235.0,51.0,293.0,76.0,34.0,"1",0.8945273049572918,0.10547269504270806,"1"
1488.0,981.0,167.0,224.0,51.0,293.0,73.0,30.0,"1",0.8962768633327253,0.10372313666727465,"1"
1655.0,981.0,63.0,167.0,51.0,293.0,49.0,28.0,"0",0.41515342679863315,0.5848465732013667,"0"
1718.0,981.0,97.0,63.0,51.0,293.0,84.0,35.0,"0",0.3174254273489817,0.6825745726510183,"0"
1815.0,981.0,107.0,97.0,51.0,293.0,95.0,29.0,"0",0.39685638415756513,0.6031436158424349,"0"
1922.0,981.0,40.0,107.0,51.0,293.0,25.0,26.0,"0",0.4121676596247117,0.5878323403752883,"0"
1962.0,981.0,1826.0,40.0,51.0,293.0,63.0,31.0,"0",0.43193298128712326,0.5680670187128768,"0"
137.0,1031.0,134.0,1826.0,51.0,51.0,121.0,29.0,"1",0.31422542153195987,0.6857745784680401,"0"
271.0,1031.0,129.0,134.0,1518.0,51.0,116.0,34.0,"1",0.04715102104049042,0.9528489789595096,"0"
400.0,1031.0,189.0,129.0,1518.0,51.0,177.0,29.0,"1",0.07699502832602992,0.9230049716739701,"0"
589.0,1031.0,57.0,189.0,1518.0,51.0,45.0,26.0,"1",0.13998746119251806,0.8600125388074819,"0"
646.0,1031.0,334.0,57.0,1518.0,51.0,99.0,27.0,"1",0.349850379188179,0.650149620811821,"0"
980.0,1031.0,49.0,334.0,1518.0,51.0,15.0,32.0,"1",0.599415849932504,0.40058415006749604,"1"
1029.0,1031.0,192.0,49.0,1518.0,51.0,86.0,33.0,"1",0.3565740318348714,0.6434259681651286,"0"
1221.0,1031.0,44.0,192.0,1518.0,51.0,13.0,30.0,"1",0.5160715281688228,0.48392847183117715,"1"
1265.0,1031.0,180.0,44.0,1518.0,51.0,75.0,31.0,"1",0.3949009318182894,0.6050990681817107,"0"
1445.0,1031.0,43.0,180.0,1518.0,51.0,12.0,30.0,"1",0.5319020367782867,0.46809796322171315,"1"
1488.0,1031.0,168.0,43.0,1518.0,51.0,76.0,33.0,"1",0.4256379208742486,0.5743620791257513,"0"
1654.0,1056.0,1516.0,168.0,1518.0,1518.0,88.0,26.0,"0",0.26995666210120284,0.730043337898797,"0"
139.0,1085.0,141.0,1516.0,1516.0,1516.0,131.0,36.0,"1",0.07994406758495229,0.9200559324150478,"0"
280.0,1085.0,193.0,141.0,56.0,1516.0,182.0,29.0,"1",0.3063086568399811,0.6936913431600189,"0"
473.0,1085.0,42.0,193.0,56.0,1516.0,30.0,25.0,"1",0.3488645416953641,0.6511354583046359,"0"
515.0,1085.0,87.0,42.0,56.0,1516.0,75.0,28.0,"1",0.09809734860893331,0.9019026513910667,"0"
602.0,1085.0,1052.0,87.0,56.0,1516.0,17.0,26.0,"1",0.51180971549017,0.4881902845098301,"1"
1654.0,1085.0,96.0,1052.0,56.0,1516.0,84.0,26.0,"0",0.5941087428882967,0.40589125711170326,"1"
1750.0,1085.0,131.0,96.0,56.0,1516.0,120.0,37.0,"0",0.14186845199150733,0.8581315480084927,"0"
1881.0,1085.0,127.0,131.0,56.0,1516.0,115.0,34.0,"0",0.23027539375173364,0.7697246062482663,"0"
2008.0,1085.0,39.0,127.0,56.0,1516.0,29.0,29.0,"0",0.20027676777279224,0.7997232322272078,"0"
2047.0,1085.0,99.0,39.0,56.0,1516.0,87.0,35.0,"0",0.10527980878314452,0.8947201912168555,"0"
2146.0,1085.0,108.0,99.0,56.0,1516.0,95.0,29.0,"0",0.20551236730295228,0.7944876326970478,"0"
2254.0,1085.0,2077.0,108.0,56.0,1516.0,24.0,26.0,"0",0.27563802161794587,0.7243619783820542,"0"
178.0,1124.0,150.0,2077.0,56.0,56.0,138.0,26.0,"1",0.38209099419977827,0.6179090058002217,"0"
328.0,1124.0,93.0,150.0,43.0,56.0,83.0,29.0,"1",0.28801358068785693,0.711986419312143,"0"
421.0,1124.0,51.0,93.0,43.0,56.0,39.0,20.0,"1",0.3219949801485497,0.6780050198514503,"0"
472.0,1124.0,28.0,51.0,43.0,56.0,17.0,19.0,"1",0.29681498502051934,0.7031850149794807,"0"
500.0,1124.0,62.0,28.0,43.0,56.0,51.0,26.0,"1",0.1993342831166404,0.8006657168833595,"0"
562.0,1124.0,97.0,62.0,43.0,56.0,86.0,29.0,"1",0.22212604527048038,0.7778739547295197,"0"
659.0,1124.0,520.0,97.0,43.0,56.0,78.0,28.0,"1",0.8658922198888112,0.13410778011118887,"1"
140.0,1144.0,99.0,520.0,43.0,43.0,87.0,30.0,"1",0.14212349229297666,0.8578765077070233,"0"
239.0,1144.0,158.0,99.0,378.0,43.0,146.0,30.0,"1",0.05459197221169074,0.9454080277883092,"0"
397.0,1144.0,82.0,158.0,378.0,43.0,71.0,30.0,"1",0.13316881515829435,0.8668311848417057,"0"
479.0,1144.0,1178.0,82.0,378.0,43.0,30.0,29.0,"1",0.44630642911499596,0.5536935708850041,"0"
1657.0,1144.0,82.0,1178.0,378.0,43.0,69.0,31.0,"0",0.6787184487531697,0.3212815512468302,"1"
1739.0,1144.0,69.0,82.0,378.0,43.0,57.0,28.0,"0",0.22506646421702012,0.7749335357829797,"0"
1808.0,1144.0,141.0,69.0,378.0,43.0,129.0,28.0,"0",0.1950979169911652,0.8049020830088348,"0"
1949.0,1144.0,72.0,141.0,378.0,43.0,59.0,28.0,"0",0.3448272259441191,0.6551727740558809,"0"
2021.0,1144.0,25.0,72.0,378.0,43.0,14.0,20.0,"0",0.3096922709321435,0.6903077290678565,"0"
2046.0,1144.0,64.0,25.0,378.0,43.0,51.0,28.0,"0",0.15724551855742924,0.8427544814425708,"0"
2110.0,1144.0,39.0,64.0,378.0,43.0,29.0,29.0,"0",0.1821605628161279,0.8178394371838721,"0"
2149.0,1144.0,1633.0,39.0,378.0,43.0,87.0,33.0,"0",0.3904997537174051,0.6095002462825949,"0"
517.0,1164.0,157.0,1633.0,378.0,378.0,145.0,36.0,"1",0.6827801199678875,0.3172198800321125,"1"
674.0,1164.0,356.0,157.0,378.0,378.0,92.0,36.0,"1",0.8293755747903558,0.17062442520964405,"1"
1030.0,1164.0,235.0,356.0,378.0,378.0,84.0,33.0,"1",0.8910977339511293,0.10890226604887054,"1"
1265.0,1164.0,224.0,235.0,378.0,378.0,75.0,30.0,"1",0.8894141337671582,0.11058586623284179,"1"
1489.0,1164.0,1350.0,224.0,378.0,378.0,75.0,30.0,"1",0.7640447653017557,0.23595523469824436,"1"
140.0,1190.0,164.0,1350.0,378.0,378.0,152.0,28.0,"1",0.2930568604941992,0.7069431395058008,"0"
304.0,1190.0,82.0,164.0,946.0,378.0,71.0,30.0,"1",0.06238748270760855,0.9376125172923915,"0"
386.0,1190.0,38.0,82.0,946.0,378.0,30.0,29.0,"1",0.04966821484134163,0.9503317851586583,"0"
424.0,1190.0,157.0,38.0,946.0,378.0,145.0,34.0,"1",0.0440312672217785,0.9559687327782216,"0"
581.0,1190.0,892.0,157.0,946.0,378.0,92.0,37.0,"1",0.46966852445910673,0.5303314755408932,"0"
1473.0,1190.0,32.0,892.0,946.0,378.0,11.0,36.0,"1",0.6085768655659562,0.3914231344340437,"1"
1505.0,1190.0,149.0,32.0,946.0,378.0,74.0,36.0,"1",0.6407404053223893,0.3592595946776106,"1"
1654.0,1190.0,108.0,149.0,946.0,378.0,95.0,28.0,"0",0.42714166907386947,0.5728583309261305,"0"
1762.0,1190.0,40.0,108.0,946.0,378.0,24.0,25.0,"0",0.42317884816729817,0.5768211518327019,"0"
1802.0,1190.0,73.0,40.0,946.0,378.0,61.0,31.0,"0",0.236125910137259,0.763874089862741,"0"
1875.0,1190.0,91.0,73.0,946.0,378.0,79.0,30.0,"0",0.32430555074342604,0.675694449256574,"0"
1966.0,1190.0,127.0,91.0,946.0,378.0,115.0,28.0,"0",0.3782249468523997,0.6217750531476002,"0"
2093.0,1190.0,55.0,127.0,946.0,378.0,42.0,28.0,"0",0.3904964958651882,0.6095035041348117,"0"
2148.0,1190.0,1064.0,55.0,946.0,378.0,143.0,25.0,"0",0.6112552928693122,0.3887447071306878,"1"
1085.0,1220.0,224.0,1064.0,946.0,946.0,27.0,3.0,"1",0.8681317161385582,0.13186828386144162,"1"
1309.0,1220.0,346.0,224.0,946.0,946.0,27.0,4.0,"1",0.8518228946999703,0.14817710530002975,"1"
1655.0,1220.0,51.0,346.0,946.0,946.0,40.0,35.0,"0",0.30293047430736797,0.6970695256926319,"0"
1706.0,1220.0,102.0,51.0,946.0,946.0,89.0,36.0,"0",0.13182079001671707,0.868179209983283,"0"
1808.0,1220.0,61.0,102.0,946.0,946.0,49.0,29.0,"0",0.21848453092979792,0.7815154690702021,"0"
1869.0,1220.0,157.0,61.0,946.0,946.0,145.0,35.0,"0",0.1542850756734824,0.8457149243265175,"0"
2026.0,1220.0,118.0,157.0,946.0,946.0,105.0,36.0,"0",0.280332537776048,0.7196674622239521,"0"
2144.0,1220.0,2005.0,118.0,946.0,946.0,39.0,29.0,"0",0.1306553704012447,0.8693446295987552,"0"
140.0,1242.0,56.0,2005.0,946.0,946.0,44.0,26.0,"1",0.18152154339548862,0.8184784566045115,"0"
196.0,1242.0,127.0,56.0,504.0,946.0,114.0,34.0,"1",0.029516384551658757,0.9704836154483412,"0"
323.0,1242.0,173.0,127.0,504.0,946.0,159.0,29.0,"1",0.12996885849371972,0.8700311415062802,"0"
496.0,1242.0,38.0,173.0,504.0,946.0,25.0,23.0,"1",0.16543213729805695,0.834567862701943,"0"
534.0,1242.0,81.0,38.0,504.0,946.0,68.0,29.0,"1",0.06980334545018552,0.9301966545498145,"0"
615.0,1242.0,157.0,81.0,504.0,946.0,16.0,25.0,"1",0.5684113133145356,0.4315886866854643,"1"
772.0,1242.0,259.0,157.0,504.0,946.0,69.0,28.0,"1",0.7772488157630938,0.22275118423690635,"1"
1031.0,1242.0,235.0,259.0,504.0,946.0,83.0,33.0,"1",0.8404409806253326,0.1595590193746675,"1"
1266.0,1242.0,224.0,235.0,504.0,946.0,74.0,31.0,"1",0.844014420990789,0.155985579009211,"1"
1490.0,1242.0,704.0,224.0,504.0,946.0,75.0,34.0,"1",0.8391658325102851,0.16083416748971488,"1"
2194.0,1242.0,1552.0,704.0,504.0,946.0,68.0,31.0,"0",0.8941606040961552,0.10583939590384481,"1"
643.0,1264.0,1173.0,1552.0,504.0,504.0,117.0,20.0,"1",0.5667248117012786,0.43327518829872136,"1"
1816.0,1264.0,123.0,1173.0,504.0,504.0,109.0,30.0,"0",0.6745582415184385,0.3254417584815614,"1"
1939.0,1264.0,1800.0,123.0,504.0,504.0,51.0,28.0,"0",0.6553616731411349,0.3446383268588651,"1"
140.0,1285.0,76.0,1800.0,504.0,504.0,63.0,28.0,"1",0.2608267470786414,0.7391732529213586,"0"
216.0,1285.0,141.0,76.0,1515.0,504.0,129.0,29.0,"1",0.0367927881748087,0.9632072118251913,"0"
357.0,1285.0,58.0,141.0,1515.0,504.0,46.0,29.0,"1",0.05211874592238571,0.9478812540776144,"0"
415.0,1285.0,84.0,58.0,1515.0,504.0,72.0,28.0,"1",0.04454633909099394,0.9554536609090061,"0"
499.0,1285.0,37.0,84.0,1515.0,504.0,29.0,28.0,"1",0.04177545650641127,0.9582245434935887,"0"
536.0,1285.0,81.0,37.0,1515.0,504.0,68.0,28.0,"1",0.042724399287628834,0.9572756007123712,"0"
617.0,1285.0,28.0,81.0,1515.0,504.0,16.0,26.0,"1",0.05681092797494329,0.9431890720250566,"0"
645.0,1285.0,130.0,28.0,1515.0,504.0,117.0,20.0,"1",0.07924781556556501,0.920752184434435,"0"
775.0,1285.0,256.0,130.0,1515.0,504.0,69.0,29.0,"1",0.5476803769573392,0.4523196230426608,"1"
1031.0,1285.0,235.0,256.0,1515.0,504.0,86.0,35.0,"1",0.707369139627899,0.29263086037210084,"1"
1266.0,1285.0,224.0,235.0,1515.0,504.0,76.0,34.0,"1",0.7356445957519971,0.2643554042480028,"1"
1490.0,1285.0,165.0,224.0,1515.0,504.0,74.0,30.0,"1",0.7430793419991961,0.2569206580008039,"1"
1655.0,1285.0,347.0,165.0,1515.0,504.0,149.0,26.0,"0",0.7362961483553938,0.2637038516446061,"1"
2002.0,1285.0,123.0,347.0,1515.0,504.0,109.0,20.0,"0",0.5936093188585141,0.40639068114148585,"1"
2125.0,1285.0,473.0,123.0,1515.0,504.0,158.0,33.0,"0",0.6447225663232606,0.35527743367673936,"1"
1654.0,1328.0,141.0,473.0,1515.0,1515.0,130.0,29.0,"0",0.3750139925758862,0.6249860074241137,"0"
1795.0,1328.0,158.0,141.0,1514.0,1515.0,144.0,36.0,"0",0.07475321798500661,0.9252467820149934,"0"
1953.0,1328.0,61.0,158.0,1514.0,1515.0,49.0,29.0,"0",0.10532715828512551,0.8946728417148746,"0"
2014.0,1328.0,126.0,61.0,1514.0,1515.0,114.0,34.0,"0",0.06121814055077679,0.9387818594492233,"0"
2140.0,1328.0,39.0,126.0,1514.0,1515.0,31.0,28.0,"0",0.08802811753407859,0.9119718824659215,"0"
2179.0,1328.0,2039.0,39.0,1514.0,1515.0,90.0,33.0,"0",0.040553944190194174,0.9594460558098058,"0"
141.0,1350.0,13.0,2039.0,1514.0,1514.0,12.0,28.0,"0",0.15518630318988272,0.8448136968101173,"0"
154.0,1350.0,12.0,13.0,24.0,1514.0,11.0,22.0,"0",0.020912886088612054,0.9790871139113879,"0"
166.0,1350.0,22.0,12.0,24.0,1514.0,14.0,29.0,"0",0.013932370521956096,0.9860676294780439,"0"
188.0,1350.0,103.0,22.0,24.0,1514.0,100.0,33.0,"0",0.013489721024115197,0.9865102789758848,"0"
291.0,1350.0,113.0,103.0,24.0,1514.0,103.0,30.0,"0",0.1423800004381974,0.8576199995618025,"0"
404.0,1350.0,28.0,113.0,24.0,1514.0,14.0,27.0,"0",0.20426956030150747,0.7957304396984924,"0"
432.0,1350.0,66.0,28.0,24.0,1514.0,54.0,27.0,"0",0.06651050943716443,0.9334894905628356,"0"
498.0,1350.0,56.0,66.0,24.0,1514.0,49.0,23.0,"0",0.12393675072468889,0.8760632492753111,"0"
554.0,1350.0,104.0,56.0,24.0,1514.0,98.0,30.0,"0",0.07579765857851804,0.9242023414214819,"0"
658.0,1350.0,61.0,104.0,24.0,1514.0,54.0,23.0,"0",0.19800536420439813,0.8019946357956018,"0"
719.0,1350.0,53.0,61.0,24.0,1514.0,37.0,22.0,"0",0.1840096835603582,0.8159903164396418,"0"
772.0,1350.0,51.0,53.0,24.0,1514.0,41.0,27.0,"0",0.09428231194758181,0.9057176880524181,"0"
823.0,1350.0,141.0,51.0,24.0,1514.0,139.0,29.0,"0",0.07225506905140508,0.9277449309485949,"0"
964.0,1350.0,48.0,141.0,24.0,1514.0,41.0,32.0,"0",0.19912471298709086,0.8008752870129091,"0"
1012.0,1350.0,102.0,48.0,24.0,1514.0,91.0,22.0,"0",0.1313286279895552,0.8686713720104448,"0"
1114.0,1350.0,974.0,102.0,24.0,1514.0,66.0,23.0,"0",0.5367007714651456,0.46329922853485445,"1"
141.0,1374.0,46.0,974.0,24.0,24.0,39.0,28.0,"0",0.14950787160778947,0.8504921283922106,"0"
187.0,1374.0,119.0,46.0,1513.0,24.0,111.0,23.0,"0",0.021658069597089748,0.9783419304029103,"0"
306.0,1374.0,113.0,119.0,1513.0,24.0,103.0,30.0,"0",0.04484764845887893,0.9551523515411211,"0"
419.0,1374.0,162.0,113.0,1513.0,24.0,157.0,24.0,"0",0.046344508983633424,0.9536554910163666,"0"
581.0,1374.0,50.0,162.0,1513.0,24.0,44.0,22.0,"0",0.10120088062355498,0.898799119376445,"0"
631.0,1374.0,102.0,50.0,1513.0,24.0,92.0,23.0,"0",0.0434558828914038,0.9565441171085962,"0"
733.0,1374.0,28.0,102.0,1513.0,24.0,19.0,22.0,"0",0.09222019401340714,0.9077798059865929,"0"
761.0,1374.0,147.0,28.0,1513.0,24.0,140.0,23.0,"0",0.040429530819876894,0.9595704691801231,"0"
908.0,1374.0,746.0,147.0,1513.0,24.0,112.0,31.0,"0",0.4635764274457617,0.5364235725542383,"0"
1654.0,1374.0,107.0,746.0,1513.0,24.0,94.0,29.0,"0",0.5980739041885499,0.40192609581145017,"1"
1761.0,1374.0,39.0,107.0,1513.0,24.0,24.0,26.0,"0",0.11655940309662935,0.8834405969033706,"0"
1800.0,1374.0,72.0,39.0,1513.0,24.0,58.0,31.0,"0",0.0630201162350313,0.9369798837649687,"0"
1872.0,1374.0,91.0,72.0,1513.0,24.0,78.0,29.0,"0",0.08369438263082904,0.9163056173691709,"0"
1963.0,1374.0,127.0,91.0,1513.0,24.0,115.0,29.0,"0",0.09998032640724024,0.9000196735927598,"0"
2090.0,1374.0,55.0,127.0,1513.0,24.0,42.0,28.0,"0",0.16507674759724147,0.8349232524027584,"0"
2145.0,1374.0,495.0,55.0,1513.0,24.0,145.0,34.0,"0",0.3065771100800252,0.6934228899199748,"0"
1653.0,1419.0,119.0,495.0,1513.0,1513.0,106.0,36.0,"0",0.3324592739853099,0.6675407260146901,"0"
1772.0,1419.0,50.0,119.0,1516.0,1513.0,38.0,29.0,"0",0.05025792752207908,0.949742072477921,"0"
1822.0,1419.0,111.0,50.0,1516.0,1513.0,99.0,36.0,"0",0.037291754725765756,0.9627082452742342,"0"
1933.0,1419.0,123.0,111.0,1516.0,1513.0,110.0,28.0,"0",0.08593899014648863,0.9140610098535114,"0"
2056.0,1419.0,84.0,123.0,1516.0,1513.0,72.0,28.0,"0",0.1041302377284788,0.8958697622715212,"0"
2140.0,1419.0,83.0,84.0,1516.0,1513.0,69.0,32.0,"0",0.09478837398866016,0.9052116260113398,"0"
2223.0,1419.0,2086.0,83.0,1516.0,1513.0,49.0,29.0,"0",0.035220476146983454,0.9647795238530165,"0"
138.0,1465.0,145.0,2086.0,1516.0,1516.0,133.0,28.0,"0",0.12754619192275332,0.8724538080772466,"0"
283.0,1465.0,62.0,145.0,47.0,1516.0,50.0,29.0,"0",0.20337459258976842,0.7966254074102316,"0"
345.0,1465.0,76.0,62.0,47.0,1516.0,63.0,23.0,"0",0.13641239646543107,0.8635876035345689,"0"
421.0,1465.0,83.0,76.0,47.0,1516.0,70.0,28.0,"0",0.1286251351252927,0.8713748648747073,"0"
504.0,1465.0,126.0,83.0,47.0,1516.0,113.0,29.0,"0",0.14926602519824506,0.8507339748017548,"0"
630.0,1465.0,325.0,126.0,47.0,1516.0,83.0,31.0,"0",0.6221037795626091,0.3778962204373909,"1"
955.0,1465.0,40.0,325.0,47.0,1516.0,27.0,27.0,"0",0.3459662180770585,0.6540337819229416,"0"
995.0,1465.0,53.0,40.0,47.0,1516.0,41.0,28.0,"0",0.07598318062866193,0.9240168193713381,"0"
1048.0,1465.0,71.0,53.0,47.0,1516.0,56.0,32.0,"0",0.08335720085628984,0.91664279914371,"0"
1119.0,1465.0,93.0,71.0,47.0,1516.0,80.0,27.0,"0",0.13298063213612657,0.8670193678638735,"0"
1212.0,1465.0,125.0,93.0,47.0,1516.0,112.0,29.0,"0",0.16772785536074322,0.8322721446392569,"0"
1337.0,1465.0,71.0,125.0,47.0,1516.0,56.0,27.0,"0",0.258287442438118,0.741712557561882,"0"
1408.0,1465.0,38.0,71.0,47.0,1516.0,29.0,29.0,"0",0.09688447860744871,0.9031155213925514,"0"
1446.0,1465.0,65.0,38.0,47.0,1516.0,55.0,20.0,"0",0.10748376577187027,0.8925162342281299,"0"
1511.0,1465.0,143.0,65.0,47.0,1516.0,44.0,27.0,"0",0.5264078965947288,0.47359210340527114,"1"
1654.0,1465.0,110.0,143.0,47.0,1516.0,97.0,26.0,"0",0.2989416252512111,0.701058374748789,"0"
1764.0,1465.0,80.0,110.0,47.0,1516.0,67.0,24.0,"0",0.22732934822788234,0.7726706517721177,"0"
1844.0,1465.0,142.0,80.0,47.0,1516.0,131.0,29.0,"0",0.1346126163210419,0.8653873836789581,"0"
1986.0,1465.0,157.0,142.0,47.0,1516.0,142.0,37.0,"0",0.23317947180514134,0.7668205281948587,"0"
2143.0,1465.0,2004.0,157.0,47.0,1516.0,131.0,38.0,"0",0.2722763552113148,0.7277236447886852,"0"
140.0,1511.0,107.0,2004.0,47.0,47.0,94.0,29.0,"0",0.2982779212200013,0.7017220787799987,"0"
247.0,1511.0,78.0,107.0,72.0,47.0,62.0,28.0,"0",0.23482211629468006,0.7651778837053199,"0"
325.0,1511.0,75.0,78.0,72.0,47.0,61.0,31.0,"0",0.21436458777993744,0.7856354122200625,"0"
400.0,1511.0,495.0,75.0,72.0,47.0,81.0,29.0,"0",0.8265069951341114,0.17349300486588848,"1"
895.0,1511.0,119.0,495.0,72.0,47.0,106.0,29.0,"0",0.4338642854272144,0.5661357145727857,"0"
1014.0,1511.0,136.0,119.0,72.0,47.0,125.0,29.0,"0",0.28916310814139057,0.7108368918586094,"0"
1150.0,1511.0,43.0,136.0,72.0,47.0,31.0,36.0,"0",0.3088861071541106,0.6911138928458893,"0"
1193.0,1511.0,57.0,43.0,72.0,47.0,44.0,26.0,"0",0.22960371933654347,0.7703962806634564,"0"
1250.0,1511.0,109.0,57.0,72.0,47.0,96.0,29.0,"0",0.1774178643388169,0.8225821356611832,"0"
1359.0,1511.0,103.0,109.0,72.0,47.0,89.0,35.0,"0",0.21919126768957334,0.7808087323104267,"0"
1462.0,1511.0,193.0,103.0,72.0,47.0,71.0,32.0,"0",0.8258606129007181,0.17413938709928178,"1"
1655.0,1511.0,83.0,193.0,72.0,47.0,70.0,28.0,"0",0.36957159454016403,0.6304284054598359,"0"
1738.0,1511.0,102.0,83.0,72.0,47.0,90.0,37.0,"0",0.14685395977717317,0.8531460402228268,"0"
1840.0,1511.0,94.0,102.0,72.0,47.0,80.0,33.0,"0",0.199752078340191,0.800247921659809,"0"
1934.0,1511.0,96.0,94.0,72.0,47.0,83.0,27.0,"0",0.23103361862718635,0.7689663813728136,"0"
2030.0,1511.0,127.0,96.0,72.0,47.0,114.0,34.0,"0",0.16166284206101575,0.8383371579389842,"0"
2157.0,1511.0,40.0,127.0,72.0,47.0,25.0,26.0,"0",0.35306857172777345,0.6469314282722265,"0"
2197.0,1511.0,2001.0,40.0,72.0,47.0,61.0,31.0,"0",0.09931293716285025,0.9006870628371497,"0"
197.0,1554.0,74.0,2001.0,72.0,72.0,62.0,28.0,"0",0.36469588770310885,0.6353041122968912,"0"
271.0,1554.0,123.0,74.0,75.0,72.0,112.0,38.0,"0",0.08467216893795859,0.9153278310620413,"0"
394.0,1554.0,111.0,123.0,75.0,72.0,99.0,21.0,"0",0.3541369916140137,0.6458630083859864,"0"
505.0,1554.0,140.0,111.0,75.0,72.0,129.0,28.0,"0",0.31321248634398147,0.6867875136560186,"0"
645.0,1554.0,38.0,140.0,75.0,72.0,24.0,23.0,"0",0.3546662797563264,0.6453337202436735,"0"
683.0,1554.0,214.0,38.0,75.0,72.0,120.0,35.0,"0",0.6712977489190802,0.32870225108091977,"1"
897.0,1554.0,85.0,214.0,75.0,72.0,72.0,28.0,"0",0.36624235623502305,0.633757643764977,"0"
982.0,1554.0,27.0,85.0,75.0,72.0,13.0,28.0,"0",0.32170189228986834,0.6782981077101317,"0"
1009.0,1554.0,159.0,27.0,75.0,72.0,147.0,31.0,"0",0.13410456909549692,0.865895430904503,"0"
1168.0,1554.0,97.0,159.0,75.0,72.0,84.0,34.0,"0",0.33376660271034886,0.6662333972896513,"0"
1265.0,1554.0,79.0,97.0,75.0,72.0,63.0,30.0,"0",0.3085545921310386,0.6914454078689615,"0"
1344.0,1554.0,75.0,79.0,75.0,72.0,61.0,31.0,"0",0.24801221163178425,0.7519877883682159,"0"
1419.0,1554.0,236.0,75.0,75.0,72.0,49.0,28.0,"0",0.8415920439466276,0.15840795605337235,"1"
1655.0,1554.0,64.0,236.0,75.0,72.0,49.0,28.0,"0",0.38311308566474334,0.6168869143352567,"0"
1719.0,1554.0,70.0,64.0,75.0,72.0,57.0,31.0,"0",0.18690160021430846,0.8130983997856915,"0"
1789.0,1554.0,96.0,70.0,75.0,72.0,84.0,29.0,"0",0.18580254779172997,0.8141974522082701,"0"
1885.0,1554.0,74.0,96.0,75.0,72.0,61.0,29.0,"0",0.26179475904244937,0.7382052409575507,"0"
1959.0,1554.0,78.0,74.0,75.0,72.0,64.0,29.0,"0",0.2059537942797419,0.7940462057202582,"0"
2037.0,1554.0,102.0,78.0,75.0,72.0,89.0,35.0,"0",0.15203457096146375,0.8479654290385363,"0"
2139.0,1554.0,108.0,102.0,75.0,72.0,95.0,29.0,"0",0.22103288620859976,0.7789671137914004,"0"
2247.0,1554.0,2108.0,108.0,75.0,72.0,49.0,29.0,"0",0.2440401340829858,0.7559598659170143,"0"
140.0,1602.0,107.0,2108.0,75.0,75.0,94.0,28.0,"0",0.28322027035334385,0.7167797296466561,"0"
247.0,1602.0,40.0,107.0,46.0,75.0,24.0,25.0,"0",0.2768644740635991,0.7231355259364008,"0"
287.0,1602.0,83.0,40.0,46.0,75.0,70.0,33.0,"0",0.12400682518962163,0.8759931748103784,"0"
370.0,1602.0,26.0,83.0,46.0,75.0,15.0,19.0,"0",0.30724222149071095,0.692757778509289,"0"
396.0,1602.0,82.0,26.0,46.0,75.0,67.0,32.0,"0",0.14216551762507718,0.8578344823749228,"0"
478.0,1602.0,128.0,82.0,46.0,75.0,115.0,28.0,"0",0.28292826084416245,0.7170717391558376,"0"
606.0,1602.0,79.0,128.0,46.0,75.0,63.0,29.0,"0",0.34628389896449147,0.6537161010355085,"0"
685.0,1602.0,212.0,79.0,46.0,75.0,62.0,30.0,"0",0.8513371895530488,0.14866281044695112,"1"
897.0,1602.0,27.0,212.0,46.0,75.0,14.0,27.0,"0",0.3490354948111932,0.6509645051888067,"0"
924.0,1602.0,160.0,27.0,46.0,75.0,148.0,31.0,"0",0.12981694539962754,0.8701830546003726,"0"
1084.0,1602.0,96.0,160.0,46.0,75.0,84.0,34.0,"0",0.3286341218325553,0.6713658781674446,"0"
1180.0,1602.0,79.0,96.0,46.0,75.0,63.0,28.0,"0",0.32622496514816907,0.673775034851831,"0"
1259.0,1602.0,397.0,79.0,46.0,75.0,64.0,32.0,"0",0.8167800943309249,0.1832199056690751,"1"
1656.0,1602.0,106.0,397.0,46.0,75.0,93.0,31.0,"0",0.41227407355856294,0.5877259264414371,"0"
1762.0,1602.0,116.0,106.0,46.0,75.0,102.0,34.0,"0",0.19967275814248328,0.8003272418575167,"0"
1878.0,1602.0,1739.0,116.0,46.0,75.0,161.0,37.0,"0",0.23880707138051532,0.7611929286194847,"0"
140.0,1648.0,124.0,1739.0,46.0,46.0,111.0,26.0,"0",0.30661694399047135,0.6933830560095288,"0"
264.0,1648.0,76.0,124.0,44.0,46.0,63.0,28.0,"0",0.2762913167025549,0.7237086832974452,"0"
340.0,1648.0,82.0,76.0,44.0,46.0,70.0,28.0,"0",0.24860650855755617,0.7513934914424438,"0"
